Date,Open,High,Low,Close
05/19/2023,"1,161.68","1,162.34","1,139.24","1,144.79"
05/18/2023,"1,140.80","1,155.39","1,137.79","1,153.31"
05/17/2023,"1,123.35","1,145.51","1,118.27","1,143.29"
05/16/2023,"1,125.84","1,126.06","1,116.72","1,116.77"
05/15/2023,"1,122.31","1,136.64","1,121.15","1,131.27"
05/12/2023,"1,126.09","1,127.47","1,113.25","1,119.61"
05/11/2023,"1,122.94","1,124.41","1,116.13","1,122.72"
05/10/2023,"1,139.09","1,140.89","1,119.20","1,130.57"
05/09/2023,"1,126.30","1,131.82","1,119.73","1,126.23"
05/08/2023,"1,142.73","1,145.41","1,129.02","1,133.24"
05/05/2023,"1,125.67","1,141.77","1,123.58","1,138.97"
05/04/2023,"1,120.83","1,120.99","1,102.55","1,112.45"
05/03/2023,"1,127.49","1,145.28","1,125.26","1,126.02"
05/02/2023,"1,143.09","1,143.47","1,111.38","1,125.75"
05/01/2023,"1,146.73","1,160.71","1,144.32","1,147.14"
04/28/2023,"1,135.28","1,150.94","1,134.96","1,148.17"
04/27/2023,"1,122.81","1,137.61","1,119.73","1,136.78"
04/26/2023,"1,125.90","1,131.63","1,116.73","1,119.76"
04/25/2023,"1,152.84","1,152.93","1,129.89","1,129.92"
04/24/2023,"1,159.43","1,166.78","1,155.98","1,160.02"
04/21/2023,"1,164.35","1,164.42","1,152.94","1,160.11"
04/20/2023,"1,163.32","1,168.03","1,156.95","1,163.81"
04/19/2023,"1,160.91","1,169.69","1,155.51","1,168.01"
04/18/2023,"1,172.98","1,174.99","1,158.56","1,164.36"
04/17/2023,"1,163.89","1,171.12","1,160.86","1,170.62"
04/14/2023,"1,174.33","1,180.38","1,156.51","1,163.71"
04/13/2023,"1,165.89","1,175.80","1,162.87","1,172.98"
04/12/2023,"1,178.56","1,181.90","1,161.85","1,163.24"
04/11/2023,"1,166.62","1,178.89","1,166.49","1,172.38"
04/10/2023,"1,147.98","1,165.06","1,145.59","1,163.85"
04/06/2023,"1,150.16","1,152.85","1,143.91","1,150.01"
04/05/2023,"1,154.28","1,154.90","1,143.35","1,149.81"
04/04/2023,"1,184.75","1,185.71","1,152.61","1,159.35"
04/03/2023,"1,183.51","1,189.05","1,169.19","1,182.71"
03/31/2023,"1,164.73","1,182.12","1,163.79","1,182.07"
03/30/2023,"1,165.76","1,170.55","1,155.20","1,159.56"
03/29/2023,"1,160.62","1,163.44","1,152.39","1,160.59"
03/28/2023,"1,148.81","1,157.34","1,146.49","1,153.08"
03/27/2023,"1,149.11","1,157.92","1,145.13","1,151.91"
03/24/2023,"1,120.11","1,141.63","1,111.68","1,140.23"
03/23/2023,"1,141.84","1,154.75","1,119.67","1,128.16"
03/22/2023,"1,167.61","1,171.94","1,137.65","1,137.89"
03/21/2023,"1,163.94","1,179.90","1,163.23","1,168.10"
03/20/2023,"1,139.64","1,163.15","1,139.32","1,148.99"
03/17/2023,"1,162.13","1,162.18","1,131.06","1,133.88"
03/16/2023,"1,137.12","1,173.49","1,127.83","1,166.07"
03/15/2023,"1,147.31","1,148.40","1,127.82","1,147.10"
03/14/2023,"1,164.60","1,184.30","1,154.38","1,166.43"
03/13/2023,"1,157.70","1,165.44","1,136.22","1,143.80"
03/10/2023,"1,198.16","1,198.57","1,160.91","1,172.34"
03/09/2023,"1,231.58","1,233.14","1,201.78","1,202.34"
03/08/2023,"1,229.62","1,234.20","1,221.42","1,231.41"
03/07/2023,"1,240.90","1,242.75","1,225.28","1,228.70"
03/06/2023,"1,269.04","1,269.10","1,235.50","1,241.11"
03/03/2023,"1,258.72","1,272.32","1,252.57","1,269.75"
03/02/2023,"1,245.39","1,257.92","1,239.23","1,255.40"
03/01/2023,"1,248.84","1,255.22","1,242.95","1,251.85"
02/28/2023,"1,249.46","1,260.35","1,248.88","1,249.23"
02/27/2023,"1,253.70","1,263.40","1,247.14","1,250.16"
02/24/2023,"1,247.58","1,247.95","1,236.17","1,247.72"
02/23/2023,"1,254.29","1,261.86","1,241.56","1,257.12"
02/22/2023,"1,245.18","1,256.77","1,243.66","1,248.66"
02/21/2023,"1,275.61","1,275.72","1,244.31","1,244.31"
02/17/2023,"1,281.81","1,283.85","1,272.10","1,282.52"
02/16/2023,"1,279.92","1,291.66","1,271.01","1,280.81"
02/15/2023,"1,269.66","1,289.63","1,265.97","1,289.44"
02/14/2023,"1,276.73","1,286.23","1,265.22","1,276.91"
02/13/2023,"1,265.47","1,281.64","1,261.74","1,281.35"
02/10/2023,"1,260.78","1,267.32","1,254.62","1,265.51"
02/09/2023,"1,285.36","1,292.08","1,259.81","1,262.43"
02/08/2023,"1,293.09","1,294.06","1,276.55","1,279.06"
02/07/2023,"1,286.17","1,301.35","1,276.19","1,298.53"
02/06/2023,"1,305.19","1,306.04","1,286.00","1,289.63"
02/03/2023,"1,308.40","1,320.95","1,301.13","1,310.80"
02/02/2023,"1,290.67","1,319.02","1,290.60","1,315.82"
02/01/2023,"1,264.24","1,296.20","1,259.32","1,285.18"
01/31/2023,"1,237.70","1,266.37","1,237.59","1,266.36"
01/30/2023,"1,242.69","1,249.59","1,234.70","1,235.07"
01/27/2023,"1,242.54","1,253.09","1,239.45","1,248.59"
01/26/2023,"1,240.67","1,247.45","1,230.41","1,244.14"
01/25/2023,"1,226.12","1,236.03","1,216.36","1,235.57"
01/24/2023,"1,234.59","1,237.28","1,227.01","1,232.07"
01/23/2023,"1,224.21","1,240.65","1,222.48","1,236.88"
01/20/2023,"1,210.06","1,223.39","1,202.77","1,223.39"
01/19/2023,"1,209.96","1,210.12","1,196.69","1,204.70"
01/18/2023,"1,237.29","1,246.26","1,214.79","1,215.10"
01/17/2023,"1,238.64","1,241.98","1,232.69","1,234.50"
01/13/2023,"1,225.92","1,240.84","1,221.54","1,238.88"
01/12/2023,"1,218.70","1,232.61","1,212.34","1,231.93"
01/11/2023,"1,204.47","1,214.73","1,204.42","1,214.57"
01/10/2023,"1,184.91","1,201.50","1,182.94","1,201.19"
01/09/2023,"1,190.83","1,199.89","1,184.60","1,185.96"
01/06/2023,"1,167.14","1,188.12","1,164.99","1,185.83"
01/05/2023,"1,165.50","1,165.54","1,151.23","1,159.12"
01/04/2023,"1,160.63","1,177.55","1,159.99","1,169.43"
01/03/2023,"1,164.55","1,174.49","1,146.92","1,155.53"
12/30/2022,"1,156.59","1,159.55","1,149.08","1,157.53"
12/29/2022,"1,143.14","1,164.66","1,142.94","1,162.74"
12/28/2022,"1,160.12","1,163.35","1,137.71","1,137.71"
12/27/2022,"1,161.57","1,164.39","1,154.17","1,159.66"
12/23/2022,"1,152.28","1,161.24","1,147.22","1,160.68"
12/22/2022,"1,160.64","1,160.63","1,135.07","1,153.05"
12/21/2022,"1,157.51","1,172.36","1,156.97","1,167.39"
12/20/2022,"1,143.90","1,155.52","1,140.93","1,149.57"
12/19/2022,"1,155.17","1,156.81","1,142.52","1,145.85"
12/16/2022,"1,160.18","1,160.80","1,145.36","1,154.54"
12/15/2022,"1,184.88","1,184.81","1,162.18","1,165.04"
12/14/2022,"1,202.16","1,212.25","1,188.48","1,193.59"
12/13/2022,"1,220.57","1,238.52","1,200.14","1,203.31"
12/12/2022,"1,187.64","1,200.71","1,182.80","1,199.08"
12/09/2022,"1,194.72","1,197.93","1,186.28","1,186.62"
12/08/2022,"1,198.49","1,210.60","1,194.74","1,199.41"
12/07/2022,"1,197.97","1,206.75","1,193.19","1,193.87"
12/06/2022,"1,211.17","1,212.20","1,192.55","1,199.54"
12/05/2022,"1,241.10","1,241.10","1,207.13","1,210.87"
12/02/2022,"1,230.66","1,249.89","1,224.00","1,245.36"
12/01/2022,"1,246.21","1,251.76","1,236.37","1,240.42"
11/30/2022,"1,213.99","1,243.42","1,201.71","1,243.42"
11/29/2022,"1,209.27","1,218.95","1,208.47","1,213.64"
11/28/2022,"1,225.27","1,225.40","1,205.54","1,208.83"
11/25/2022,"1,229.84","1,237.00","1,228.83","1,232.44"
11/23/2022,"1,225.74","1,233.40","1,222.02","1,229.90"
11/22/2022,"1,219.23","1,229.47","1,216.95","1,228.46"
11/21/2022,"1,214.34","1,215.32","1,206.30","1,214.15"
11/18/2022,"1,220.83","1,229.76","1,212.24","1,218.14"
11/17/2022,"1,203.74","1,210.36","1,194.87","1,210.36"
11/16/2022,"1,229.13","1,229.23","1,212.77","1,214.43"
11/15/2022,"1,230.51","1,247.87","1,228.07","1,235.03"
11/14/2022,"1,226.82","1,237.91","1,218.47","1,218.47"
11/11/2022,"1,229.20","1,242.38","1,228.57","1,232.18"
11/10/2022,"1,184.53","1,225.95","1,184.37","1,225.35"
11/09/2022,"1,177.11","1,179.55","1,154.51","1,157.13"
11/08/2022,"1,186.46","1,198.03","1,172.60","1,184.26"
11/07/2022,"1,175.31","1,185.12","1,169.78","1,182.83"
11/04/2022,"1,163.37","1,176.23","1,152.14","1,171.36"
11/03/2022,"1,150.71","1,161.15","1,137.21","1,153.58"
Date,Open,High,Low,Close
11/02/2022,"1,197.73","1,204.08","1,159.81","1,160.01"
11/01/2022,"1,204.71","1,207.49","1,195.68","1,200.94"
10/31/2022,"1,192.98","1,200.70","1,186.27","1,195.57"
10/28/2022,"1,174.46","1,197.92","1,170.74","1,196.85"
10/27/2022,"1,174.69","1,189.06","1,170.21","1,171.58"
10/26/2022,"1,168.57","1,187.65","1,161.44","1,167.50"
10/25/2022,"1,137.17","1,168.00","1,137.05","1,163.43"
10/24/2022,"1,130.75","1,138.86","1,123.06","1,137.03"
10/21/2022,"1,105.16","1,130.35","1,100.70","1,127.54"
10/20/2022,"1,116.56","1,128.31","1,097.53","1,101.29"
10/19/2022,"1,127.34","1,128.91","1,104.53","1,117.05"
10/18/2022,"1,135.24","1,150.35","1,126.13","1,134.17"
10/17/2022,"1,104.13","1,123.40","1,104.14","1,121.13"
10/14/2022,"1,121.71","1,129.13","1,090.37","1,091.05"
10/13/2022,"1,075.10","1,121.96","1,061.11","1,116.80"
10/12/2022,"1,095.71","1,096.65","1,083.54","1,089.14"
10/11/2022,"1,089.43","1,108.02","1,080.12","1,096.38"
10/10/2022,"1,096.97","1,101.63","1,086.90","1,093.61"
10/07/2022,"1,114.33","1,114.24","1,088.61","1,093.73"
10/06/2022,"1,123.37","1,132.74","1,117.45","1,120.96"
10/05/2022,"1,123.26","1,131.04","1,110.18","1,127.46"
10/04/2022,"1,106.44","1,134.82","1,106.40","1,134.66"
10/03/2022,"1,074.92","1,099.45","1,069.33","1,093.07"
09/30/2022,"1,070.69","1,090.48","1,064.60","1,064.95"
09/29/2022,"1,084.57","1,084.68","1,060.09","1,071.95"
09/28/2022,"1,069.92","1,101.41","1,068.43","1,094.79"
09/27/2022,"1,065.33","1,065.33","1,065.33","1,065.33"
09/26/2022,"1,077.67","1,092.31","1,062.50","1,064.45"
09/23/2022,"1,095.56","1,095.71","1,067.25","1,080.92"
09/22/2022,"1,128.16","1,128.23","1,102.13","1,105.59"
09/21/2022,"1,148.60","1,160.02","1,129.14","1,129.28"
09/20/2022,"1,150.07","1,150.15","1,133.01","1,142.29"
09/19/2022,"1,137.42","1,157.65","1,133.28","1,156.64"
09/16/2022,"1,149.16","1,149.61","1,128.66","1,144.98"
09/15/2022,"1,152.46","1,152.46","1,152.46","1,152.46"
09/14/2022,"1,163.04","1,164.56","1,149.89","1,161.99"
09/13/2022,"1,191.13","1,191.39","1,158.11","1,162.22"
09/12/2022,"1,198.10","1,209.57","1,197.99","1,208.97"
09/09/2022,"1,177.98","1,195.60","1,177.88","1,193.69"
09/08/2022,"1,160.61","1,171.39","1,150.98","1,171.34"
09/07/2022,"1,144.60","1,167.61","1,143.79","1,166.79"
09/06/2022,"1,163.77","1,165.74","1,140.85","1,146.00"
09/02/2022,"1,178.97","1,185.49","1,156.17","1,161.88"
09/01/2022,"1,178.11","1,178.34","1,157.23","1,169.48"
08/31/2022,"1,195.79","1,198.90","1,183.60","1,183.98"
08/30/2022,"1,214.94","1,216.76","1,191.65","1,195.79"
08/29/2022,"1,218.24","1,223.47","1,212.58","1,213.85"
08/26/2022,"1,266.03","1,266.53","1,224.25","1,225.50"
08/25/2022,"1,244.58","1,266.25","1,244.42","1,266.00"
08/24/2022,"1,237.92","1,246.75","1,234.51","1,242.20"
08/23/2022,"1,241.34","1,251.30","1,237.95","1,238.33"
08/22/2022,"1,258.45","1,258.84","1,237.02","1,239.64"
08/19/2022,"1,285.48","1,285.69","1,263.94","1,268.17"
08/18/2022,"1,280.35","1,293.03","1,279.52","1,291.22"
08/17/2022,"1,291.06","1,291.32","1,273.60","1,280.54"
08/16/2022,"1,290.35","1,303.48","1,287.55","1,297.83"
08/15/2022,"1,280.17","1,292.58","1,274.70","1,292.40"
08/12/2022,"1,268.03","1,287.80","1,267.06","1,287.80"
08/11/2022,"1,263.13","1,277.73","1,262.46","1,264.47"
08/10/2022,"1,241.24","1,258.95","1,240.48","1,256.41"
08/09/2022,"1,245.93","1,246.09","1,224.07","1,229.19"
08/08/2022,"1,241.48","1,258.04","1,241.25","1,247.19"
08/05/2022,"1,226.84","1,239.94","1,221.74","1,239.40"
08/04/2022,"1,243.27","1,243.18","1,231.65","1,233.30"
08/03/2022,"1,236.34","1,246.42","1,232.52","1,243.37"
08/02/2022,"1,239.44","1,246.03","1,232.14","1,232.17"
08/01/2022,"1,234.16","1,250.03","1,225.05","1,242.57"
07/29/2022,"1,230.53","1,242.09","1,227.44","1,239.96"
07/28/2022,"1,216.52","1,230.55","1,204.80","1,229.61"
07/27/2022,"1,190.39","1,218.48","1,189.94","1,214.22"
07/26/2022,"1,189.57","1,191.76","1,183.49","1,186.55"
07/25/2022,"1,187.55","1,195.10","1,182.64","1,193.12"
07/22/2022,"1,198.31","1,201.06","1,175.11","1,185.22"
07/21/2022,"1,187.01","1,196.51","1,174.75","1,196.51"
07/20/2022,"1,175.26","1,194.74","1,173.22","1,193.13"
07/19/2022,"1,144.85","1,178.33","1,144.49","1,176.40"
07/18/2022,"1,144.31","1,154.97","1,133.37","1,136.58"
07/15/2022,"1,124.34","1,138.65","1,115.88","1,137.14"
07/14/2022,"1,112.15","1,114.89","1,097.15","1,113.73"
07/13/2022,"1,117.73","1,127.35","1,110.07","1,123.68"
07/12/2022,"1,125.22","1,138.02","1,121.23","1,126.99"
07/11/2022,"1,138.89","1,139.26","1,125.93","1,128.35"
07/08/2022,"1,145.96","1,150.82","1,135.35","1,143.84"
07/07/2022,"1,134.04","1,149.00","1,133.82","1,146.56"
07/06/2022,"1,137.25","1,141.66","1,115.81","1,126.68"
07/05/2022,"1,125.77","1,140.13","1,105.83","1,140.07"
07/01/2022,"1,125.10","1,140.52","1,114.29","1,138.51"
06/30/2022,"1,120.15","1,139.06","1,110.09","1,127.97"
06/29/2022,"1,143.90","1,143.93","1,121.75","1,132.34"
06/28/2022,"1,167.97","1,176.91","1,143.67","1,143.82"
06/27/2022,"1,158.12","1,168.02","1,150.67","1,161.44"
06/24/2022,"1,123.46","1,152.32","1,123.35","1,152.32"
06/23/2022,"1,109.89","1,119.65","1,100.27","1,117.67"
06/22/2022,"1,099.46","1,116.46","1,094.49","1,108.31"
06/21/2022,"1,106.54","1,122.81","1,102.95","1,111.24"
06/17/2022,"1,090.70","1,108.35","1,086.11","1,095.12"
06/16/2022,"1,126.14","1,125.93","1,081.87","1,087.48"
06/15/2022,"1,140.44","1,157.41","1,128.18","1,143.40"
06/14/2022,"1,139.09","1,144.40","1,123.98","1,133.48"
06/13/2022,"1,172.33","1,172.80","1,132.38","1,136.54"
06/10/2022,"1,209.45","1,210.35","1,184.92","1,189.63"
06/09/2022,"1,239.87","1,239.91","1,219.73","1,220.04"
06/08/2022,"1,261.17","1,261.46","1,239.40","1,243.86"
06/07/2022,"1,245.10","1,265.52","1,239.59","1,265.26"
06/06/2022,"1,250.06","1,255.87","1,245.40","1,251.52"
06/03/2022,"1,249.14","1,249.05","1,237.56","1,243.51"
06/02/2022,"1,232.54","1,255.26","1,230.83","1,254.98"
06/01/2022,"1,239.05","1,242.85","1,214.66","1,231.51"
05/31/2022,"1,244.92","1,245.26","1,228.18","1,235.61"
05/27/2022,"1,224.36","1,248.94","1,224.25","1,248.94"
05/26/2022,"1,201.73","1,226.52","1,201.57","1,220.70"
05/25/2022,"1,168.93","1,201.60","1,167.75","1,195.42"
05/24/2022,"1,178.40","1,178.35","1,148.39","1,171.41"
05/23/2022,"1,179.76","1,190.39","1,170.25","1,184.50"
05/20/2022,"1,183.19","1,189.94","1,147.06","1,171.99"
05/19/2022,"1,174.70","1,190.86","1,169.63","1,176.31"
05/18/2022,"1,211.57","1,211.57","1,174.99","1,182.08"
05/17/2022,"1,198.30","1,220.91","1,198.30","1,220.91"
05/16/2022,"1,187.78","1,194.90","1,178.80","1,185.16"
05/13/2022,"1,169.36","1,197.01","1,169.36","1,189.33"
05/12/2022,"1,144.44","1,165.49","1,138.91","1,161.44"
05/11/2022,"1,169.52","1,189.72","1,145.65","1,147.42"
05/10/2022,"1,183.17","1,189.93","1,146.34","1,167.02"
05/09/2022,"1,197.81","1,197.81","1,169.23","1,174.41"
05/06/2022,"1,218.81","1,222.14","1,196.06","1,208.75"
05/05/2022,"1,259.20","1,259.20","1,207.46","1,221.76"
05/04/2022,"1,238.69","1,269.75","1,224.16","1,267.21"
05/03/2022,"1,223.63","1,239.66","1,217.81","1,234.43"
05/02/2022,"1,215.12","1,230.11","1,198.02","1,223.46"
04/29/2022,"1,243.66","1,251.35","1,242.40","1,214.72"
04/28/2022,"1,226.92","1,235.60","1,218.17","1,246.89"
04/27/2022,"1,226.92","1,235.60","1,218.17","1,221.94"
04/26/2022,"1,226.45","1,226.45","1,226.45","1,226.45"
04/25/2022,"1,254.55","1,265.33","1,234.67","1,264.45"
04/22/2022,"1,288.39","1,288.39","1,259.36","1,260.43"
04/21/2022,"1,321.11","1,326.60","1,288.81","1,292.39"
04/20/2022,"1,308.12","1,320.87","1,308.12","1,313.10"
04/19/2022,"1,280.60","1,308.04","1,280.60","1,303.80"
04/18/2022,"1,282.70","1,287.34","1,273.94","1,279.55"
04/14/2022,"1,294.29","1,300.82","1,284.13","1,284.28"
04/13/2022,"1,273.66","1,296.55","1,273.66","1,293.01"
04/12/2022,"1,272.14","1,293.36","1,268.52","1,271.92"
04/11/2022,"1,270.06","1,283.91","1,264.05","1,265.02"
04/08/2022,"1,281.23","1,287.43","1,271.94","1,272.84"
04/07/2022,"1,281.70","1,286.20","1,265.35","1,280.51"
04/06/2022,"1,291.96","1,291.96","1,275.41","1,281.32"
04/05/2022,"1,326.20","1,331.99","1,293.99","1,296.42"
04/04/2022,"1,332.47","1,333.18","1,315.98","1,326.33"
04/01/2022,"1,321.32","1,331.91","1,316.74","1,331.34"
03/31/2022,"1,330.53","1,338.36","1,318.15","1,318.54"
03/30/2022,"1,357.19","1,357.63","1,328.43","1,332.35"
03/29/2022,"1,329.08","1,360.95","1,329.08","1,357.33"
03/28/2022,"1,328.19","1,328.19","1,312.33","1,325.61"
03/25/2022,"1,323.82","1,332.12","1,321.36","1,331.02"
03/24/2022,"1,314.83","1,322.76","1,311.07","1,322.67"
03/23/2022,"1,332.76","1,332.76","1,311.02","1,311.95"
03/22/2022,"1,334.06","1,348.95","1,329.03","1,336.36"
03/21/2022,"1,340.17","1,347.52","1,322.41","1,329.77"
03/18/2022,"1,330.32","1,339.55","1,321.70","1,338.72"
03/17/2022,"1,311.74","1,331.84","1,308.51","1,331.05"
03/16/2022,"1,289.79","1,315.59","1,286.14","1,314.99"
03/15/2022,"1,270.84","1,284.27","1,269.42","1,282.98"
03/14/2022,"1,285.69","1,289.31","1,264.36","1,269.62"
03/11/2022,"1,301.97","1,310.20","1,284.37","1,284.70"
03/10/2022,"1,293.78","1,300.68","1,282.11","1,299.60"
03/09/2022,"1,282.30","1,306.35","1,282.30","1,301.23"
03/08/2022,"1,272.52","1,301.64","1,269.79","1,274.30"
03/07/2022,"1,301.30","1,301.86","1,268.54","1,269.49"
03/04/2022,"1,309.47","1,309.47","1,287.80","1,299.07"
03/03/2022,"1,327.94","1,331.69","1,308.06","1,316.98"
