Date,Open,High,Low,Close
08/30/2023,"13,961.77","14,050.82","13,924.20","14,019.31"
08/29/2023,"13,687.23","13,959.81","13,677.06","13,943.76"
08/28/2023,"13,695.36","13,735.98","13,626.64","13,705.13"
08/25/2023,"13,514.37","13,633.42","13,376.35","13,590.65"
08/24/2023,"13,834.31","13,834.69","13,462.84","13,463.97"
08/23/2023,"13,532.43","13,757.00","13,532.43","13,721.03"
08/22/2023,"13,593.95","13,598.77","13,484.38","13,505.87"
08/21/2023,"13,347.26","13,516.86","13,325.59","13,497.59"
08/18/2023,"13,190.02","13,335.87","13,161.77","13,290.78"
08/17/2023,"13,527.30","13,535.09","13,303.45","13,316.93"
08/16/2023,"13,593.17","13,644.32","13,473.03","13,474.63"
08/15/2023,"13,760.48","13,774.98","13,611.94","13,631.05"
08/14/2023,"13,599.00","13,789.16","13,582.49","13,788.33"
08/11/2023,"13,633.65","13,720.33","13,609.98","13,644.85"
08/10/2023,"13,818.25","13,947.16","13,686.52","13,737.99"
08/09/2023,"13,897.61","13,898.54","13,698.39","13,722.02"
08/08/2023,"13,875.45","13,899.74","13,769.34","13,884.32"
08/07/2023,"13,972.45","13,997.15","13,864.92","13,994.40"
08/04/2023,"14,025.96","14,119.22","13,897.93","13,909.24"
08/03/2023,"13,899.76","14,032.28","13,881.35","13,959.72"
08/02/2023,"14,132.73","14,133.85","13,914.81","13,973.45"
08/01/2023,"14,274.93","14,309.21","14,215.64","14,283.91"
07/31/2023,"14,337.90","14,370.91","14,292.76","14,346.02"
07/28/2023,"14,199.83","14,344.35","14,188.10","14,316.66"
07/27/2023,"14,319.16","14,360.20","14,006.93","14,050.11"
07/26/2023,"14,123.52","14,187.35","14,041.95","14,127.28"
07/25/2023,"14,093.24","14,201.91","14,092.52","14,144.56"
07/24/2023,"14,081.63","14,110.15","13,997.13","14,058.87"
07/21/2023,"14,148.18","14,179.01","14,020.45","14,032.81"
07/20/2023,"14,273.29","14,309.92","14,030.63","14,063.31"
07/19/2023,"14,398.53","14,446.55","14,317.09","14,358.02"
07/18/2023,"14,212.25","14,396.69","14,176.11","14,353.64"
07/17/2023,"14,149.92","14,274.41","14,138.01","14,244.95"
07/14/2023,"14,166.66","14,232.11","14,081.96","14,113.70"
07/13/2023,"14,021.15","14,163.81","14,012.24","14,138.57"
07/12/2023,"13,915.64","13,963.45","13,842.13","13,918.96"
07/11/2023,"13,709.82","13,774.83","13,643.32","13,760.70"
07/10/2023,"13,645.37","13,692.41","13,584.87","13,685.48"
07/07/2023,"13,668.07","13,804.51","13,656.74","13,660.72"
07/06/2023,"13,653.17","13,689.52","13,567.26","13,679.04"
07/05/2023,"13,772.10","13,844.50","13,764.25","13,791.65"
07/03/2023,"13,798.70","13,839.09","13,773.41","13,816.77"
06/30/2023,"13,719.98","13,816.68","13,716.16","13,787.92"
06/29/2023,"13,592.36","13,618.53","13,540.26","13,591.33"
06/28/2023,"13,506.02","13,654.14","13,495.73","13,591.75"
06/27/2023,"13,389.25","13,578.80","13,366.97","13,555.67"
06/26/2023,"13,468.75","13,573.57","13,334.42","13,335.78"
06/23/2023,"13,484.10","13,572.19","13,442.65","13,492.52"
06/22/2023,"13,443.41","13,631.85","13,441.56","13,630.61"
06/21/2023,"13,620.87","13,638.57","13,460.94","13,502.20"
06/20/2023,"13,642.30","13,711.18","13,561.84","13,667.29"
06/16/2023,"13,859.07","13,864.06","13,680.96","13,689.57"
06/15/2023,"13,572.88","13,828.17","13,561.37","13,782.82"
06/14/2023,"13,570.56","13,661.74","13,455.99","13,626.48"
06/13/2023,"13,566.53","13,594.40","13,473.19","13,573.32"
06/12/2023,"13,326.37","13,465.91","13,302.58","13,461.92"
06/09/2023,"13,312.40","13,385.95","13,229.33","13,259.14"
06/08/2023,"13,113.27","13,248.60","13,101.18","13,238.52"
06/07/2023,"13,295.26","13,361.90","13,089.48","13,104.89"
06/06/2023,"13,199.59","13,306.21","13,165.65","13,276.42"
06/05/2023,"13,238.48","13,330.65","13,194.95","13,229.43"
06/02/2023,"13,190.48","13,256.21","13,125.86","13,240.77"
06/01/2023,"12,944.46","13,141.83","12,903.63","13,100.98"
05/31/2023,"12,968.38","13,029.08","12,889.37","12,935.29"
05/30/2023,"13,109.10","13,154.29","12,968.12","13,017.43"
05/26/2023,"12,736.42","13,001.91","12,729.74","12,975.69"
05/25/2023,"12,706.44","12,736.92","12,604.89","12,698.09"
05/24/2023,"12,481.90","12,529.63","12,415.85","12,484.16"
05/23/2023,"12,652.88","12,709.74","12,554.43","12,560.25"
05/22/2023,"12,664.44","12,756.23","12,655.26","12,720.78"
05/19/2023,"12,709.46","12,731.73","12,624.06","12,657.90"
05/18/2023,"12,513.87","12,698.50","12,512.27","12,688.84"
05/17/2023,"12,388.58","12,514.07","12,335.02","12,500.57"
05/16/2023,"12,327.05","12,403.81","12,324.52","12,343.05"
05/15/2023,"12,301.17","12,376.40","12,263.35","12,365.21"
05/12/2023,"12,350.52","12,364.65","12,209.58","12,284.74"
05/11/2023,"12,321.26","12,347.38","12,255.44","12,328.51"
05/10/2023,"12,286.66","12,337.69","12,180.86","12,306.44"
05/09/2023,"12,195.78","12,216.13","12,174.06","12,179.55"
05/08/2023,"12,231.68","12,264.99","12,178.26","12,256.92"
05/05/2023,"12,073.03","12,264.83","12,065.72","12,235.41"
05/04/2023,"11,997.34","12,033.15","11,925.37","11,966.40"
05/03/2023,"12,097.04","12,212.56","12,022.46","12,025.33"
05/02/2023,"12,198.02","12,206.58","12,015.23","12,080.51"
05/01/2023,"12,210.05","12,261.32","12,181.08","12,212.60"
04/28/2023,"12,117.54","12,227.72","12,082.57","12,226.58"
04/27/2023,"11,972.15","12,154.01","11,950.92","12,142.24"
04/26/2023,"11,913.23","11,967.99","11,833.07","11,854.35"
04/25/2023,"11,968.81","11,990.46","11,798.77","11,799.16"
04/24/2023,"12,053.47","12,103.58","11,960.31","12,037.20"
04/21/2023,"12,046.03","12,097.15","11,986.82","12,072.46"
04/20/2023,"12,039.08","12,155.96","12,011.95","12,059.56"
04/19/2023,"12,063.68","12,191.10","12,060.17","12,157.23"
04/18/2023,"12,234.56","12,245.43","12,110.23","12,153.41"
04/17/2023,"12,108.23","12,159.02","12,064.10","12,157.72"
04/14/2023,"12,117.91","12,205.72","12,026.55","12,123.47"
04/13/2023,"11,997.42","12,178.80","11,995.94","12,166.27"
04/12/2023,"12,110.87","12,134.50","11,916.54","11,929.34"
04/11/2023,"12,080.24","12,091.27","12,011.40","12,031.88"
04/10/2023,"11,975.14","12,084.95","11,924.20","12,084.36"
04/06/2023,"11,939.08","12,098.50","11,898.36","12,087.96"
04/05/2023,"12,081.76","12,086.75","11,931.85","11,996.86"
04/04/2023,"12,208.49","12,224.68","12,081.81","12,126.33"
04/03/2023,"12,146.09","12,196.34","12,086.52","12,189.45"
03/31/2023,"12,031.54","12,227.93","12,030.44","12,221.91"
03/30/2023,"12,010.45","12,044.79","11,953.37","12,013.47"
03/29/2023,"11,855.59","11,941.60","11,823.35","11,926.24"
03/28/2023,"11,752.76","11,752.76","11,635.03","11,716.08"
03/27/2023,"11,868.54","11,903.21","11,739.05","11,768.84"
03/24/2023,"11,747.62","11,826.23","11,670.67","11,823.96"
03/23/2023,"11,811.32","11,962.69","11,684.52","11,787.40"
03/22/2023,"11,857.50","12,013.99","11,666.85","11,669.96"
03/21/2023,"11,764.79","11,879.16","11,724.91","11,860.11"
03/20/2023,"11,614.39","11,695.55","11,550.69","11,675.54"
03/17/2023,"11,696.35","11,773.11","11,562.63","11,630.51"
03/16/2023,"11,384.87","11,733.80","11,365.49","11,717.28"
03/15/2023,"11,291.17","11,447.91","11,238.44","11,434.05"
03/14/2023,"11,357.74","11,467.02","11,284.93","11,428.15"
03/13/2023,"11,041.46","11,326.73","10,982.80","11,188.84"
03/10/2023,"11,325.36","11,373.81","11,093.86","11,138.89"
03/09/2023,"11,578.31","11,667.12","11,319.98","11,338.35"
03/08/2023,"11,553.09","11,601.23","11,487.75","11,576.00"
03/07/2023,"11,670.98","11,705.97","11,512.03","11,530.33"
03/06/2023,"11,736.87","11,827.92","11,667.48","11,675.74"
03/03/2023,"11,524.65","11,699.63","11,514.74","11,689.01"
03/02/2023,"11,273.77","11,487.59","11,273.61","11,462.98"
03/01/2023,"11,447.58","11,479.00","11,349.87","11,379.48"
02/28/2023,"11,451.05","11,548.23","11,435.39","11,455.54"
02/27/2023,"11,517.19","11,565.23","11,444.60","11,466.98"
02/24/2023,"11,404.18","11,434.36","11,334.47","11,394.94"
02/23/2023,"11,636.93","11,638.98","11,432.58","11,590.40"
02/22/2023,"11,517.20","11,582.52","11,445.17","11,507.07"
02/21/2023,"11,640.37","11,684.14","11,491.18","11,492.30"
02/17/2023,"11,777.51","11,803.22","11,673.21","11,787.27"
02/16/2023,"11,896.31","12,040.34","11,853.36","11,855.83"
02/15/2023,"11,905.12","12,071.29","11,876.82","12,070.59"
02/14/2023,"11,808.20","11,999.85","11,760.57","11,960.15"
02/13/2023,"11,759.09","11,910.92","11,719.73","11,891.79"
02/10/2023,"11,714.60","11,775.80","11,630.54","11,718.12"
02/09/2023,"12,069.10","12,070.96","11,745.11","11,789.58"
02/08/2023,"12,069.12","12,096.39","11,890.09","11,910.52"
02/07/2023,"11,891.25","12,150.22","11,836.78","12,113.79"
02/06/2023,"11,904.41","11,973.41","11,843.49","11,887.45"
02/03/2023,"11,946.86","12,231.31","11,946.86","12,006.95"
02/02/2023,"12,065.15","12,269.56","12,024.14","12,200.82"
02/01/2023,"11,573.14","11,904.02","11,500.33","11,816.32"
01/31/2023,"11,398.58","11,586.01","11,398.37","11,584.55"
01/30/2023,"11,512.34","11,553.31","11,388.54","11,393.81"
01/27/2023,"11,470.47","11,691.89","11,470.27","11,621.71"
01/26/2023,"11,458.41","11,516.05","11,341.19","11,512.41"
01/25/2023,"11,146.53","11,334.22","11,069.18","11,313.36"
01/24/2023,"11,302.93","11,378.15","11,282.65","11,334.27"
01/23/2023,"11,171.94","11,405.50","11,144.03","11,364.41"
01/20/2023,"10,924.66","11,143.17","10,885.65","11,140.43"
01/19/2023,"10,890.40","10,932.52","10,804.57","10,852.27"
01/18/2023,"11,170.95","11,223.41","10,952.05","10,957.01"
01/17/2023,"11,070.00","11,145.44","11,024.72","11,095.11"
01/13/2023,"10,906.37","11,084.01","10,900.16","11,079.16"
01/12/2023,"10,969.26","11,027.75","10,797.12","11,001.10"
01/11/2023,"10,794.99","10,932.44","10,762.73","10,931.67"
01/10/2023,"10,607.72","10,743.67","10,589.60","10,742.63"
01/09/2023,"10,662.11","10,807.26","10,619.12","10,635.65"
01/06/2023,"10,363.96","10,604.14","10,265.04","10,569.29"
01/05/2023,"10,390.31","10,393.22","10,295.25","10,305.24"
01/04/2023,"10,467.82","10,515.22","10,337.64","10,458.76"
01/03/2023,"10,562.06","10,613.06","10,309.16","10,386.98"
12/30/2022,"10,368.37","10,468.31","10,324.70","10,466.48"
12/29/2022,"10,321.46","10,502.08","10,301.06","10,478.09"
12/28/2022,"10,339.20","10,414.82","10,207.47","10,213.29"
12/27/2022,"10,462.19","10,472.32","10,340.73","10,353.23"
12/23/2022,"10,437.75","10,514.76","10,361.82","10,497.86"
12/22/2022,"10,586.46","10,599.34","10,313.32","10,476.12"
12/21/2022,"10,592.00","10,753.57","10,569.20","10,709.37"
12/20/2022,"10,490.89","10,609.47","10,446.82","10,547.11"
12/19/2022,"10,707.44","10,713.97","10,497.55","10,546.03"
12/16/2022,"10,767.64","10,833.24","10,642.10","10,705.41"
12/15/2022,"11,012.62","11,029.57","10,775.61","10,810.53"
12/14/2022,"11,248.09","11,352.09","11,065.24","11,170.89"
12/13/2022,"11,542.84","11,571.64","11,160.54","11,256.81"
12/12/2022,"11,015.48","11,144.67","10,984.82","11,143.74"
12/09/2022,"11,038.17","11,138.70","10,999.26","11,004.62"
12/08/2022,"11,011.33","11,119.16","10,939.47","11,082.00"
12/07/2022,"10,963.95","11,039.81","10,910.62","10,958.55"
12/06/2022,"11,228.42","11,241.42","10,956.20","11,014.89"
12/05/2022,"11,380.99","11,425.51","11,193.03","11,239.94"
12/02/2022,"11,308.38","11,492.32","11,296.72","11,461.50"
12/01/2022,"11,475.17","11,546.77","11,378.75","11,482.45"
11/30/2022,"10,995.20","11,468.47","10,966.53","11,468.00"
11/29/2022,"11,060.02","11,086.02","10,944.37","10,983.78"
11/28/2022,"11,147.57","11,217.75","11,020.69","11,049.50"
11/25/2022,"11,231.00","11,261.57","11,206.38","11,226.36"
11/23/2022,"11,174.61","11,310.82","11,174.61","11,285.32"
11/22/2022,"11,058.56","11,179.87","10,975.66","11,174.41"
11/21/2022,"11,091.01","11,128.78","10,999.75","11,024.51"
11/18/2022,"11,257.01","11,259.44","11,059.16","11,146.06"
11/17/2022,"11,008.67","11,198.84","11,006.21","11,144.96"
11/16/2022,"11,260.10","11,286.10","11,162.92","11,183.66"
11/15/2022,"11,474.82","11,492.62","11,241.15","11,358.41"
11/14/2022,"11,233.90","11,350.13","11,167.17","11,196.22"
11/11/2022,"11,124.75","11,352.43","11,069.83","11,323.33"
11/10/2022,"10,869.17","11,119.12","10,779.95","11,114.15"
11/09/2022,"10,528.45","10,564.97","10,344.01","10,353.17"
11/08/2022,"10,611.53","10,745.64","10,472.73","10,616.20"
11/07/2022,"10,516.94","10,587.96","10,428.91","10,564.52"
11/04/2022,"10,548.15","10,553.63","10,262.93","10,475.25"
11/03/2022,"10,399.45","10,486.01","10,319.54","10,342.94"
Date,Open,High,Low,Close
11/02/2022,"10,885.01","10,993.24","10,522.90","10,524.80"
11/01/2022,"11,154.74","11,156.35","10,881.19","10,890.85"
10/31/2022,"11,028.43","11,047.94","10,914.01","10,988.15"
10/28/2022,"10,766.20","11,117.04","10,766.20","11,102.45"
10/27/2022,"10,971.95","10,998.73","10,780.50","10,792.67"
10/26/2022,"10,969.02","11,205.84","10,948.38","10,970.99"
10/25/2022,"10,996.97","11,210.38","10,996.97","11,199.12"
10/24/2022,"10,867.07","10,983.52","10,713.33","10,952.61"
10/21/2022,"10,576.04","10,875.72","10,542.43","10,859.72"
10/20/2022,"10,657.41","10,837.30","10,574.55","10,614.84"
10/19/2022,"10,689.31","10,808.04","10,592.88","10,680.51"
10/18/2022,"10,963.99","10,972.97","10,670.12","10,772.40"
10/17/2022,"10,575.65","10,696.59","10,569.69","10,675.80"
10/14/2022,"10,742.81","10,766.69","10,308.81","10,321.39"
10/13/2022,"10,131.82","10,697.71","10,088.83","10,649.15"
10/12/2022,"10,437.00","10,494.53","10,372.21","10,417.10"
10/11/2022,"10,484.37","10,608.84","10,351.98","10,426.19"
10/10/2022,"10,659.95","10,669.93","10,449.04","10,542.10"
10/07/2022,"10,877.28","10,891.93","10,608.52","10,652.40"
10/06/2022,"11,129.04","11,230.44","11,051.27","11,073.31"
10/05/2022,"11,022.67","11,210.32","10,910.76","11,148.64"
10/04/2022,"11,054.72","11,189.96","11,044.04","11,176.41"
10/03/2022,"10,659.01","10,875.46","10,577.89","10,815.43"
09/30/2022,"10,697.71","10,883.04","10,572.33","10,575.62"
09/29/2022,"10,894.44","10,899.47","10,623.23","10,737.51"
09/28/2022,"10,817.53","11,101.50","10,776.34","11,051.64"
09/27/2022,"10,955.29","11,040.99","10,741.02","10,829.50"
09/26/2022,"10,833.38","11,024.00","10,789.05","10,802.92"
09/23/2022,"10,952.69","10,958.30","10,732.72","10,867.93"
09/22/2022,"11,167.38","11,203.77","11,024.64","11,066.81"
09/21/2022,"11,466.21","11,613.57","11,219.00","11,220.19"
09/20/2022,"11,440.14","11,520.99","11,343.72","11,425.05"
09/19/2022,"11,338.57","11,538.13","11,337.83","11,535.02"
09/16/2022,"11,401.21","11,460.43","11,316.92","11,448.40"
09/15/2022,"11,633.24","11,760.73","11,497.11","11,552.36"
09/14/2022,"11,680.41","11,746.83","11,602.76","11,719.68"
09/13/2022,"11,908.81","11,957.97","11,604.43","11,633.57"
09/12/2022,"12,174.94","12,270.19","12,169.28","12,266.41"
09/09/2022,"11,958.61","12,132.67","11,958.61","12,112.31"
09/08/2022,"11,679.86","11,896.73","11,660.53","11,862.13"
09/07/2022,"11,559.38","11,819.07","11,555.09","11,791.90"
09/06/2022,"11,643.03","11,679.43","11,471.50","11,544.91"
09/02/2022,"11,899.14","11,945.91","11,573.51","11,630.86"
09/01/2022,"11,707.44","11,798.37","11,546.52","11,785.13"
08/31/2022,"11,972.56","12,027.43","11,814.17","11,816.20"
08/30/2022,"12,093.06","12,101.85","11,790.03","11,883.14"
08/29/2022,"12,021.05","12,124.87","11,981.42","12,017.67"
08/26/2022,"12,630.58","12,655.84","12,141.52","12,141.71"
08/25/2022,"12,506.37","12,641.27","12,471.98","12,639.27"
08/24/2022,"12,375.15","12,504.33","12,350.16","12,431.53"
08/23/2022,"12,380.37","12,490.86","12,352.03","12,381.30"
08/22/2022,"12,523.16","12,538.55","12,353.73","12,381.57"
08/19/2022,"12,832.27","12,859.01","12,674.87","12,705.22"
08/18/2022,"12,937.79","13,002.66","12,873.49","12,965.34"
08/17/2022,"12,968.63","13,053.51","12,863.01","12,938.12"
08/16/2022,"13,082.64","13,181.09","12,979.24","13,102.55"
08/15/2022,"12,996.63","13,146.06","12,993.78","13,128.05"
08/12/2022,"12,866.31","13,047.19","12,821.22","13,047.19"
08/11/2022,"12,944.82","13,026.24","12,760.09","12,779.91"
08/10/2022,"12,793.44","12,861.44","12,698.61","12,854.80"
08/09/2022,"12,557.49","12,582.91","12,438.86","12,493.93"
08/08/2022,"12,703.72","12,855.16","12,597.75","12,644.46"
08/05/2022,"12,538.81","12,720.44","12,525.77","12,657.55"
08/04/2022,"12,433.87","12,699.64","12,425.21","12,720.58"
08/03/2022,"12,433.87","12,699.64","12,425.21","12,668.16"
08/02/2022,"12,287.67","12,503.34","12,260.48","12,348.76"
08/01/2022,"12,317.96","12,499.72","12,271.98","12,368.98"
07/29/2022,"12,239.69","12,426.26","12,181.13","12,390.69"
07/28/2022,"12,036.48","12,179.09","11,886.67","12,162.59"
07/27/2022,"11,756.19","12,081.73","11,718.38","12,032.42"
07/26/2022,"11,701.53","11,711.31","11,533.37","11,562.57"
07/25/2022,"11,837.96","11,855.11","11,707.53","11,782.67"
07/22/2022,"12,025.37","12,093.02","11,767.19","11,834.11"
07/21/2022,"11,914.15","12,060.59","11,812.72","12,059.61"
07/20/2022,"11,726.09","11,939.96","11,703.36","11,897.65"
07/19/2022,"11,515.00","11,721.22","11,448.97","11,713.15"
07/18/2022,"11,561.64","11,629.03","11,322.84","11,360.05"
07/15/2022,"11,379.36","11,454.69","11,295.33","11,452.42"
07/14/2022,"11,151.21","11,279.97","11,005.93","11,251.19"
07/13/2022,"11,056.55","11,325.67","11,031.27","11,247.58"
07/12/2022,"11,420.89","11,483.17","11,207.08","11,264.73"
07/11/2022,"11,524.49","11,541.10","11,348.06","11,372.60"
07/08/2022,"11,503.61","11,689.70","11,479.77","11,635.31"
07/07/2022,"11,422.60","11,644.47","11,412.88","11,621.35"
07/06/2022,"11,337.90","11,443.15","11,250.32","11,361.85"
07/05/2022,"10,964.18","11,323.90","10,911.45","11,322.24"
07/01/2022,"11,006.83","11,132.55","10,922.71","11,127.85"
06/30/2022,"11,048.25","11,160.92","10,850.01","11,028.74"
06/29/2022,"11,160.22","11,226.33","11,072.19","11,177.89"
06/28/2022,"11,542.24","11,635.86","11,177.68","11,181.54"
06/27/2022,"11,661.02","11,677.49","11,487.07","11,524.55"
06/24/2022,"11,351.31","11,613.23","11,337.78","11,607.62"
06/23/2022,"11,137.68","11,260.27","11,046.29","11,232.19"
06/22/2022,"10,941.95","11,216.77","10,938.06","11,053.08"
06/21/2022,"10,974.05","11,164.99","10,974.05","11,069.30"
06/17/2022,"10,697.55","10,884.71","10,638.72","10,798.35"
06/16/2022,"10,806.02","10,831.07","10,565.14","10,646.10"
06/15/2022,"10,968.40","11,244.26","10,866.39","11,099.15"
06/14/2022,"10,897.43","10,926.81","10,733.04","10,828.35"
06/13/2022,"10,986.85","11,071.48","10,775.14","10,809.23"
06/10/2022,"11,543.88","11,569.15","11,328.27","11,340.02"
06/09/2022,"12,016.47","12,115.07","11,751.98","11,754.23"
06/08/2022,"12,147.28","12,235.78","12,052.70","12,086.27"
06/07/2022,"11,925.81","12,194.86","11,888.62","12,175.23"
06/06/2022,"12,200.33","12,245.40","12,004.20","12,061.37"
06/03/2022,"12,097.12","12,167.44","11,966.62","12,012.73"
06/02/2022,"11,945.57","12,320.12","11,901.45","12,316.90"
06/01/2022,"12,176.89","12,237.94","11,901.44","11,994.46"
05/31/2022,"12,137.54","12,190.08","11,942.50","12,081.39"
05/27/2022,"11,869.69","12,131.66","11,856.82","12,131.13"
05/26/2022,"11,409.84","11,796.97","11,406.16","11,740.65"
05/25/2022,"11,225.03","11,511.90","11,211.85","11,434.74"
05/24/2022,"11,326.44","11,351.61","11,092.48","11,264.45"
05/23/2022,"11,396.28","11,552.07","11,304.56","11,535.27"
05/20/2022,"11,542.67","11,552.21","11,035.69","11,354.62"
05/19/2022,"11,364.40","11,562.82","11,313.31","11,388.50"
05/18/2022,"11,790.68","11,826.22","11,381.69","11,418.15"
05/17/2022,"11,905.57","11,988.43","11,754.28","11,984.52"
05/16/2022,"11,727.14","11,804.59","11,627.53","11,662.79"
05/13/2022,"11,555.98","11,856.71","11,510.26","11,805.00"
05/12/2022,"11,199.25","11,547.33","11,108.76","11,370.96"
05/11/2022,"11,645.57","11,844.51","11,339.18","11,364.24"
05/10/2022,"11,900.34","11,944.94","11,566.28","11,737.67"
05/09/2022,"11,923.03","11,990.61","11,574.94","11,623.25"
05/06/2022,"12,246.83","12,358.42","11,990.15","12,144.66"
05/05/2022,"12,787.52","12,787.52","12,183.56","12,317.69"
05/04/2022,"12,574.73","12,985.01","12,367.02","12,964.86"
05/03/2022,"12,511.46","12,645.83","12,460.99","12,563.76"
05/02/2022,"12,331.69","12,542.54","12,202.41","12,536.02"
04/29/2022,"12,710.42","12,861.83","12,315.74","12,334.64"
04/28/2022,"12,712.86","12,948.52","12,487.86","12,871.53"
04/27/2022,"12,500.88","12,703.79","12,430.90","12,488.93"
04/26/2022,"12,918.04","12,918.04","12,490.74","12,490.74"
04/25/2022,"12,749.17","13,011.45","12,722.59","13,004.85"
04/22/2022,"13,168.80","13,212.61","12,828.02","12,839.29"
04/21/2022,"13,623.70","13,710.70","13,140.83","13,174.65"
04/20/2022,"13,665.38","13,678.55","13,426.13","13,453.07"
04/19/2022,"13,312.44","13,643.97","13,281.22","13,619.66"
04/18/2022,"13,319.39","13,414.27","13,222.03","13,332.36"
04/14/2022,"13,647.43","13,662.93","13,345.22","13,351.08"
04/13/2022,"13,373.12","13,679.43","13,353.66","13,643.59"
04/12/2022,"13,584.69","13,685.95","13,317.74","13,371.57"
04/11/2022,"13,547.29","13,585.08","13,401.39","13,411.96"
04/08/2022,"13,830.47","13,866.06","13,693.69","13,711.00"
04/07/2022,"13,861.49","13,978.25","13,689.23","13,897.30"
04/06/2022,"14,002.58","14,032.84","13,788.90","13,888.82"
04/05/2022,"14,490.26","14,500.29","14,169.12","14,204.17"
04/04/2022,"14,304.35","14,534.38","14,286.45","14,532.55"
04/01/2022,"14,269.53","14,306.94","14,131.81","14,261.50"
03/31/2022,"14,444.78","14,456.74","14,217.73","14,220.52"
03/30/2022,"14,558.59","14,609.25","14,383.45","14,442.27"
03/29/2022,"14,500.39","14,646.90","14,419.40","14,619.64"
03/28/2022,"14,177.21","14,356.00","14,101.34","14,354.90"
03/25/2022,"14,194.72","14,218.76","14,010.79","14,169.30"
03/24/2022,"14,001.32","14,193.55","13,897.20","14,191.84"
03/23/2022,"13,990.35","14,152.15","13,921.65","13,922.60"
03/22/2022,"13,866.43","14,141.07","13,857.29","14,108.82"
03/21/2022,"13,860.39","13,945.81","13,682.55","13,838.46"
03/18/2022,"13,564.63","13,899.28","13,528.06","13,893.84"
03/17/2022,"13,360.72","13,620.80","13,317.14","13,614.78"
03/16/2022,"13,119.37","13,440.12","12,992.20","13,436.55"
03/15/2022,"12,685.23","12,973.88","12,616.59","12,948.62"
03/14/2022,"12,795.12","12,918.01","12,555.35","12,581.22"
03/11/2022,"13,229.77","13,239.35","12,830.37","12,843.81"
03/10/2022,"13,098.35","13,163.50","12,946.28","13,129.96"
03/09/2022,"13,113.70","13,301.16","13,039.79","13,255.55"
03/08/2022,"12,800.04","13,159.44","12,670.08","12,795.55"
03/07/2022,"13,328.36","13,353.28","12,828.02","12,830.96"
03/04/2022,"13,455.23","13,486.71","13,224.98","13,313.44"
03/03/2022,"13,837.59","13,837.59","13,472.64","13,537.94"
